region,bygnType,statistikkvariabel,aar,value,k_kode,kommune_nr,fylkesnr,fylke
Hustadvika,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,254,K-1579,1579,15,Møre og Romsdal
Hustadvika,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,252,K-1579,1579,15,Møre og Romsdal
Hustadvika,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,254,K-1579,1579,15,Møre og Romsdal
Hustadvika,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,265,K-1579,1579,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2006,3222,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2007,3225,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2008,3238,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2009,3219,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2010,3239,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2011,3248,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2012,3271,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2013,3284,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2014,3289,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2015,3310,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2016,3336,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2017,3353,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2018,3386,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2019,3400,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2020,0,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2021,0,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2022,0,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2023,0,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2024,3450,K-1580,1580,15,Møre og Romsdal
Haram,Enebolig,Boliger (bebodde og ubebodde),2025,3460,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2006,203,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2007,214,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2008,215,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2009,218,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2010,232,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2011,238,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2012,249,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2013,253,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2014,255,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2015,265,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2016,276,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2017,285,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2018,292,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2019,297,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2020,0,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2021,0,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2022,0,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2023,0,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2024,322,K-1580,1580,15,Møre og Romsdal
Haram,Tomannsbolig,Boliger (bebodde og ubebodde),2025,322,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,272,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,288,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,308,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,311,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,340,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,351,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,370,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,392,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,410,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,422,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,449,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,465,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,481,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,503,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,0,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,0,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,0,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,0,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,524,K-1580,1580,15,Møre og Romsdal
Haram,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,533,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2006,89,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2007,89,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2008,89,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2009,89,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2010,89,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2011,156,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2012,156,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2013,161,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2014,172,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2015,172,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2016,172,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2017,183,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2018,184,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2019,194,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2020,0,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2021,0,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2022,0,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2023,0,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2024,214,K-1580,1580,15,Møre og Romsdal
Haram,Boligblokk,Boliger (bebodde og ubebodde),2025,228,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,24,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,24,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,24,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,24,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,31,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,33,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2018,37,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2019,43,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2020,0,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2021,0,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,0,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,0,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,39,K-1580,1580,15,Møre og Romsdal
Haram,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,37,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,63,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,87,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,83,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,63,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,65,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,65,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,89,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,88,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,66,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,68,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,69,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,86,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,93,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,93,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,0,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,0,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,0,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,0,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,95,K-1580,1580,15,Møre og Romsdal
Haram,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,94,K-1580,1580,15,Møre og Romsdal
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2006,22652,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2007,22779,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2008,22854,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2009,22964,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2010,23038,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2011,23148,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2012,23481,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2013,23647,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2014,23796,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2015,24019,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2016,24212,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2017,24447,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2018,24604,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2019,24722,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2020,24858,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2021,24967,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2022,25036,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2023,24564,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2024,24563,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Enebolig,Boliger (bebodde og ubebodde),2025,24614,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2006,10422,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2007,10531,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2008,10630,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2009,10721,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2010,10737,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2011,10823,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2012,10973,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2013,11061,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2014,11109,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2015,11156,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2016,11238,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2017,11276,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2018,11330,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2019,11328,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2020,11341,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2021,11405,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2022,11446,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2023,11425,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2024,11402,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Tomannsbolig,Boliger (bebodde og ubebodde),2025,11398,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,14942,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,15026,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,15150,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,15428,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,15549,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,15570,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,15859,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,16186,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,16345,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,16490,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,16533,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,16734,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,16927,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,17062,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,17275,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,17403,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,17655,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,18030,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,18159,K-5001,5001,50,Trøndelag
Trondheim - Tråante,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,18211,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2006,31474,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2007,32744,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2008,34610,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2009,35067,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2010,35332,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2011,35555,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2012,35640,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2013,36119,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2014,37271,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2015,38154,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2016,39311,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2017,40607,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2018,41894,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2019,43506,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2020,44686,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2021,45762,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2022,46949,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2023,48239,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2024,49372,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Boligblokk,Boliger (bebodde og ubebodde),2025,51036,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,5119,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,5263,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,5332,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,5412,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,4949,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,5505,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,5659,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,5602,K-5001,5001,50,Trøndelag
Trondheim - Tråante,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,6280,K-5001,5001,50,Trøndelag
